"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"	"x"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0357719747570838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0049968748435712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183544814061146	0	0	0	0	0	0	0.00694093073202564	0	0	0	0	0	0	0	0	0	0	0	0.000619056060241118	0	0	0	0	0	0	0	0	0	0	0.00243748963832542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000560927779097605	0.00120594487548961	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000485861662014332	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261179145724016	0.00572139931208291	0	0	0	0	0	0	0	0	0	0	0	0	0.00112689497829944	0	0	0	0	0	0	0	0	0.000743407819972297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046077487930513	0	0	0	0	0	0	0.00657663280619438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204833872644108	0.000111042873359172	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.28513032457194e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184448081118596	0	0	0	0.0085080038281899	0.0145204216210207	0	0.0122428757776705	0	0	0	0	0.00036213012144094	0	0	0.0204913051775003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125925068137739	0
0.0013336845922093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183190826055427	0	0.00400231817706889	0	0	0	0.000284137490078069	0	0	0	0	0	0	0	0.0022712846620519	1.80815053840923e-05	0	0	0	0	0	0	0.00419092702050222	0	0	0.000299518886853843	0	0	0	0.00162235542833854	0	0	0.00360919715307003	0	0	0	8.68218525709864e-05	0	0	0	0	0	0	0.0017589235952526	0	0	0.000329833508355009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00332880596863269	0	0	0	0	0	0	0.000539398918959375	0.00116453630628464	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.66581164706446e-06	0.000252367164707415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237023421211703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156367523872828	0	0	0	0	0	0	0	0	0	0	0.00812498474048462	0	0	0	0	0.0761711287284211	0	0	0	0	8.70023471824133e-05	0	0	0	0	0	0	0	0	0.000462545490319071	0	0	0	0	0	0	0.000258956972844959	0	0	0.00529348107885846	0	0	0
0	0.000993511938516887	0	0.00315684101175205	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231997581320648	0	0	0.0037486877701925	0	0	5.27553561455433e-05	0.000210154870706476	0.000137304102487349	0	0	0	0	0.000767783392462661	0.00403272870102349	0	0	0	0.00013657569798179	0	0.000871284828624358	0.000190925522762756	0	0.00448601144107932	0	0	1.00448176684019e-05	5.50333641383612e-05	0	0.000306013436312458	0	0.000543015495168679	0.0022604464329191	0.0399043800959329	0	0	0	0.0022452648617855	0	0.00199255283636647	0.0193620787179292	0.00166287464644674	0	0	0	0	0.000459166999177804	0	0.000636342601710105	0	0	0	0	0.0179794165167278	0	0	0	0	0	0	0	0.00667038705387943	0	1.3351549074368e-05	0	0.0103397126114808	0	0.000136491619365943	0	0	0	0.000496342873998043	0	0	0.000392418966044683	0.0049254515687051	0.000681148659508858	0	0	0	0	0	0.0134687983639933
0	0	0	0	0	0	0	0	0	0	0.000843950577163196	0.0019357439339586	0	0.00335874553464564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00237885127339563	0.000715622870506474	0	0	0	0	0	0	0	0	0	0	0	0	0.00682364265795712	0.0229675434908873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00332391265355061	0	0	0	0	0.00335847335604607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81759575579032e-05	0.00328591248136745	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1.97770838290719e-05	0	0	0.00570156238704044	0	0	0	0	0	0	0	0	0	0	0.000373374657008337	0	0	0	0	0.000202137645010536	0.00486748472532189	0	0	0	0	0	0.000351196205236027	0	0	0	0	0	0	0	0	0	0	0	0.00892021365280921	0	0	0	0	0	0	0	2.82806312023169e-05	0	0	0	0	0	0	0.00222160567984869	0	0	0	0	0	0	0	0	0.0170288625017711	0	0	0	0	0	0	0	0	0.00581424071677634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
